Package,Version,URL,Status,Bloom Log,Build Log,Deb File,Installed Files
people_velocity_tracker,1.4.2-8-g78e2ee3-2026.09.05.16.15,https://github.com/ros-o/people/tree/obese-devel,success,people_velocity_tracker_1.4.2-8-g78e2ee3-2026.09.05.16.15-bloom_generate.log,ros-one-people-velocity-tracker_1.4.2-8-g78e2ee3-2026.09.05.16.15_amd64-2026-09-05T16:15:52Z.build,ros-one-people-velocity-tracker_1.4.2-8-g78e2ee3-2026.09.05.16.15_amd64.deb,ros-one-people-velocity-tracker_1.4.2-8-g78e2ee3-2026.09.05.16.15_amd64.files
turtlebot3_fake,1.3.2-19-ge9d809c-2026.09.05.16.20,https://github.com/ROBOTIS-GIT/turtlebot3_simulations/tree/noetic,success,turtlebot3_fake_1.3.2-19-ge9d809c-2026.09.05.16.20-bloom_generate.log,ros-one-turtlebot3-fake_1.3.2-19-ge9d809c-2026.09.05.16.20_amd64-2026-09-05T16:20:49Z.build,ros-one-turtlebot3-fake_1.3.2-19-ge9d809c-2026.09.05.16.20_amd64.deb,ros-one-turtlebot3-fake_1.3.2-19-ge9d809c-2026.09.05.16.20_amd64.files
turtlebot3_gazebo,1.3.2-19-ge9d809c-2026.09.05.16.25,https://github.com/ROBOTIS-GIT/turtlebot3_simulations/tree/noetic,failed-bloom-generate,turtlebot3_gazebo_1.3.2-19-ge9d809c-2026.09.05.16.25-bloom_generate.log,,,
turtlebot3_simulations,1.3.2-19-ge9d809c-2026.09.05.16.25,https://github.com/ROBOTIS-GIT/turtlebot3_simulations/tree/noetic,success,turtlebot3_simulations_1.3.2-19-ge9d809c-2026.09.05.16.25-bloom_generate.log,ros-one-turtlebot3-simulations_1.3.2-19-ge9d809c-2026.09.05.16.25_amd64-2026-09-05T16:25:40Z.build,ros-one-turtlebot3-simulations_1.3.2-19-ge9d809c-2026.09.05.16.25_amd64.deb,ros-one-turtlebot3-simulations_1.3.2-19-ge9d809c-2026.09.05.16.25_amd64.files
industrial_core,0.7.3-8-g2ae278f-2026.09.05.15.51,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_core_0.7.3-8-g2ae278f-2026.09.05.15.51-bloom_generate.log,ros-one-industrial-core_0.7.3-8-g2ae278f-2026.09.05.15.51_amd64-2026-09-05T15:51:22Z.build,ros-one-industrial-core_0.7.3-8-g2ae278f-2026.09.05.15.51_amd64.deb,ros-one-industrial-core_0.7.3-8-g2ae278f-2026.09.05.15.51_amd64.files
industrial_deprecated,0.7.3-8-g2ae278f-2026.09.05.15.57,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_deprecated_0.7.3-8-g2ae278f-2026.09.05.15.57-bloom_generate.log,ros-one-industrial-deprecated_0.7.3-8-g2ae278f-2026.09.05.15.57_amd64-2026-09-05T15:57:24Z.build,ros-one-industrial-deprecated_0.7.3-8-g2ae278f-2026.09.05.15.57_amd64.deb,ros-one-industrial-deprecated_0.7.3-8-g2ae278f-2026.09.05.15.57_amd64.files
industrial_msgs,0.7.3-8-g2ae278f-2026.09.05.16.03,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_msgs_0.7.3-8-g2ae278f-2026.09.05.16.03-bloom_generate.log,ros-one-industrial-msgs_0.7.3-8-g2ae278f-2026.09.05.16.03_amd64-2026-09-05T16:03:27Z.build,ros-one-industrial-msgs_0.7.3-8-g2ae278f-2026.09.05.16.03_amd64.deb,ros-one-industrial-msgs_0.7.3-8-g2ae278f-2026.09.05.16.03_amd64.files
industrial_robot_simulator,0.7.3-8-g2ae278f-2026.09.05.16.09,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_robot_simulator_0.7.3-8-g2ae278f-2026.09.05.16.09-bloom_generate.log,ros-one-industrial-robot-simulator_0.7.3-8-g2ae278f-2026.09.05.16.09_amd64-2026-09-05T16:09:41Z.build,ros-one-industrial-robot-simulator_0.7.3-8-g2ae278f-2026.09.05.16.09_amd64.deb,ros-one-industrial-robot-simulator_0.7.3-8-g2ae278f-2026.09.05.16.09_amd64.files
industrial_trajectory_filters,0.7.3-8-g2ae278f-2026.09.05.16.15,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_trajectory_filters_0.7.3-8-g2ae278f-2026.09.05.16.15-bloom_generate.log,ros-one-industrial-trajectory-filters_0.7.3-8-g2ae278f-2026.09.05.16.15_amd64-2026-09-05T16:15:44Z.build,ros-one-industrial-trajectory-filters_0.7.3-8-g2ae278f-2026.09.05.16.15_amd64.deb,ros-one-industrial-trajectory-filters_0.7.3-8-g2ae278f-2026.09.05.16.15_amd64.files
industrial_utils,0.7.3-8-g2ae278f-2026.09.05.16.22,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_utils_0.7.3-8-g2ae278f-2026.09.05.16.22-bloom_generate.log,ros-one-industrial-utils_0.7.3-8-g2ae278f-2026.09.05.16.22_amd64-2026-09-05T16:22:29Z.build,ros-one-industrial-utils_0.7.3-8-g2ae278f-2026.09.05.16.22_amd64.deb,ros-one-industrial-utils_0.7.3-8-g2ae278f-2026.09.05.16.22_amd64.files
panda_moveit_config,0.8.1-7-ga86da56-2026.09.05.16.28,https://github.com/moveit/panda_moveit_config/tree/noetic-devel,success,panda_moveit_config_0.8.1-7-ga86da56-2026.09.05.16.28-bloom_generate.log,ros-one-panda-moveit-config_0.8.1-7-ga86da56-2026.09.05.16.28_amd64-2026-09-05T16:28:46Z.build,ros-one-panda-moveit-config_0.8.1-7-ga86da56-2026.09.05.16.28_amd64.deb,ros-one-panda-moveit-config_0.8.1-7-ga86da56-2026.09.05.16.28_amd64.files
simple_message,0.7.3-8-g2ae278f-2026.09.05.16.34,https://github.com/ros-o/industrial_core/tree/obese-devel,success,simple_message_0.7.3-8-g2ae278f-2026.09.05.16.34-bloom_generate.log,ros-one-simple-message_0.7.3-8-g2ae278f-2026.09.05.16.34_amd64-2026-09-05T16:34:55Z.build,ros-one-simple-message_0.7.3-8-g2ae278f-2026.09.05.16.34_amd64.deb,ros-one-simple-message_0.7.3-8-g2ae278f-2026.09.05.16.34_amd64.files
industrial_robot_client,0.7.3-8-g2ae278f-2026.09.05.16.42,https://github.com/ros-o/industrial_core/tree/obese-devel,success,industrial_robot_client_0.7.3-8-g2ae278f-2026.09.05.16.42-bloom_generate.log,ros-one-industrial-robot-client_0.7.3-8-g2ae278f-2026.09.05.16.42_amd64-2026-09-05T16:42:39Z.build,ros-one-industrial-robot-client_0.7.3-8-g2ae278f-2026.09.05.16.42_amd64.deb,ros-one-industrial-robot-client_0.7.3-8-g2ae278f-2026.09.05.16.42_amd64.files
imu_monitor,1.6.32-21-gcb63b5d-2026.09.05.15.51,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,imu_monitor_1.6.32-21-gcb63b5d-2026.09.05.15.51-bloom_generate.log,ros-one-imu-monitor_1.6.32-21-gcb63b5d-2026.09.05.15.51_amd64-2026-09-05T15:51:18Z.build,ros-one-imu-monitor_1.6.32-21-gcb63b5d-2026.09.05.15.51_amd64.deb,ros-one-imu-monitor_1.6.32-21-gcb63b5d-2026.09.05.15.51_amd64.files
pr2_bringup,1.6.32-21-gcb63b5d-2026.09.05.15.57,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_bringup_1.6.32-21-gcb63b5d-2026.09.05.15.57-bloom_generate.log,ros-one-pr2-bringup_1.6.32-21-gcb63b5d-2026.09.05.15.57_amd64-2026-09-05T15:57:31Z.build,ros-one-pr2-bringup_1.6.32-21-gcb63b5d-2026.09.05.15.57_amd64.deb,ros-one-pr2-bringup_1.6.32-21-gcb63b5d-2026.09.05.15.57_amd64.files
pr2_camera_synchronizer,1.6.32-21-gcb63b5d-2026.09.05.16.03,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_camera_synchronizer_1.6.32-21-gcb63b5d-2026.09.05.16.03-bloom_generate.log,ros-one-pr2-camera-synchronizer_1.6.32-21-gcb63b5d-2026.09.05.16.03_amd64-2026-09-05T16:03:51Z.build,ros-one-pr2-camera-synchronizer_1.6.32-21-gcb63b5d-2026.09.05.16.03_amd64.deb,ros-one-pr2-camera-synchronizer_1.6.32-21-gcb63b5d-2026.09.05.16.03_amd64.files
pr2_computer_monitor,1.6.32-21-gcb63b5d-2026.09.05.16.10,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_computer_monitor_1.6.32-21-gcb63b5d-2026.09.05.16.10-bloom_generate.log,ros-one-pr2-computer-monitor_1.6.32-21-gcb63b5d-2026.09.05.16.10_amd64-2026-09-05T16:10:13Z.build,ros-one-pr2-computer-monitor_1.6.32-21-gcb63b5d-2026.09.05.16.10_amd64.deb,ros-one-pr2-computer-monitor_1.6.32-21-gcb63b5d-2026.09.05.16.10_amd64.files
pr2_controller_configuration,1.6.32-21-gcb63b5d-2026.09.05.16.16,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_controller_configuration_1.6.32-21-gcb63b5d-2026.09.05.16.16-bloom_generate.log,ros-one-pr2-controller-configuration_1.6.32-21-gcb63b5d-2026.09.05.16.16_amd64-2026-09-05T16:16:32Z.build,ros-one-pr2-controller-configuration_1.6.32-21-gcb63b5d-2026.09.05.16.16_amd64.deb,ros-one-pr2-controller-configuration_1.6.32-21-gcb63b5d-2026.09.05.16.16_amd64.files
pr2_ethercat,1.6.32-21-gcb63b5d-2026.09.05.16.22,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_ethercat_1.6.32-21-gcb63b5d-2026.09.05.16.22-bloom_generate.log,ros-one-pr2-ethercat_1.6.32-21-gcb63b5d-2026.09.05.16.22_amd64-2026-09-05T16:22:55Z.build,ros-one-pr2-ethercat_1.6.32-21-gcb63b5d-2026.09.05.16.22_amd64.deb,ros-one-pr2-ethercat_1.6.32-21-gcb63b5d-2026.09.05.16.22_amd64.files
pr2_robot,1.6.32-21-gcb63b5d-2026.09.05.16.29,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_robot_1.6.32-21-gcb63b5d-2026.09.05.16.29-bloom_generate.log,ros-one-pr2-robot_1.6.32-21-gcb63b5d-2026.09.05.16.29_amd64-2026-09-05T16:29:40Z.build,ros-one-pr2-robot_1.6.32-21-gcb63b5d-2026.09.05.16.29_amd64.deb,ros-one-pr2-robot_1.6.32-21-gcb63b5d-2026.09.05.16.29_amd64.files
pr2_run_stop_auto_restart,1.6.32-21-gcb63b5d-2026.09.05.16.35,https://github.com/pr2/pr2_robot/tree/kinetic-devel,success,pr2_run_stop_auto_restart_1.6.32-21-gcb63b5d-2026.09.05.16.35-bloom_generate.log,ros-one-pr2-run-stop-auto-restart_1.6.32-21-gcb63b5d-2026.09.05.16.35_amd64-2026-09-05T16:35:47Z.build,ros-one-pr2-run-stop-auto-restart_1.6.32-21-gcb63b5d-2026.09.05.16.35_amd64.deb,ros-one-pr2-run-stop-auto-restart_1.6.32-21-gcb63b5d-2026.09.05.16.35_amd64.files
robot_body_filter,1.3.2-2-gb6635e9-2026.09.05.16.42,https://github.com/peci1/robot_body_filter/tree/master,success,robot_body_filter_1.3.2-2-gb6635e9-2026.09.05.16.42-bloom_generate.log,ros-one-robot-body-filter_1.3.2-2-gb6635e9-2026.09.05.16.42_amd64-2026-09-05T16:42:12Z.build,ros-one-robot-body-filter_1.3.2-2-gb6635e9-2026.09.05.16.42_amd64.deb,ros-one-robot-body-filter_1.3.2-2-gb6635e9-2026.09.05.16.42_amd64.files
bio_ik,0-2026.09.05.15.51,https://github.com/TAMS-Group/bio_ik/tree/master,success,bio_ik_0-2026.09.05.15.51-bloom_generate.log,ros-one-bio-ik_0-2026.09.05.15.51_amd64-2026-09-05T15:51:23Z.build,ros-one-bio-ik_0-2026.09.05.15.51_amd64.deb,ros-one-bio-ik_0-2026.09.05.15.51_amd64.files
moveit_task_constructor_msgs,1-0.1.4-16-g9d8d2dd6-2026.09.05.15.58,https://github.com/moveit/moveit_task_constructor/tree/master,success,moveit_task_constructor_msgs_1-0.1.4-16-g9d8d2dd6-2026.09.05.15.58-bloom_generate.log,ros-one-moveit-task-constructor-msgs_1-0.1.4-16-g9d8d2dd6-2026.09.05.15.58_amd64-2026-09-05T15:58:47Z.build,ros-one-moveit-task-constructor-msgs_1-0.1.4-16-g9d8d2dd6-2026.09.05.15.58_amd64.deb,ros-one-moveit-task-constructor-msgs_1-0.1.4-16-g9d8d2dd6-2026.09.05.15.58_amd64.files
pr2_arm_kinematics,1.0.11-4-gffb1be8-2026.09.05.16.04,https://github.com/PR2/pr2_kinematics/tree/noetic-devel,success,pr2_arm_kinematics_1.0.11-4-gffb1be8-2026.09.05.16.04-bloom_generate.log,ros-one-pr2-arm-kinematics_1.0.11-4-gffb1be8-2026.09.05.16.04_amd64-2026-09-05T16:04:54Z.build,ros-one-pr2-arm-kinematics_1.0.11-4-gffb1be8-2026.09.05.16.04_amd64.deb,ros-one-pr2-arm-kinematics_1.0.11-4-gffb1be8-2026.09.05.16.04_amd64.files
pr2_kinematics,1.0.11-4-gffb1be8-2026.09.05.16.11,https://github.com/PR2/pr2_kinematics/tree/noetic-devel,success,pr2_kinematics_1.0.11-4-gffb1be8-2026.09.05.16.11-bloom_generate.log,ros-one-pr2-kinematics_1.0.11-4-gffb1be8-2026.09.05.16.11_amd64-2026-09-05T16:11:49Z.build,ros-one-pr2-kinematics_1.0.11-4-gffb1be8-2026.09.05.16.11_amd64.deb,ros-one-pr2-kinematics_1.0.11-4-gffb1be8-2026.09.05.16.11_amd64.files
rviz_marker_tools,1-0.1.4-16-g9d8d2dd6-2026.09.05.16.17,https://github.com/moveit/moveit_task_constructor/tree/master,success,rviz_marker_tools_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.17-bloom_generate.log,ros-one-rviz-marker-tools_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.17_amd64-2026-09-05T16:17:40Z.build,ros-one-rviz-marker-tools_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.17_amd64.deb,ros-one-rviz-marker-tools_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.17_amd64.files
moveit_task_constructor_core,1-0.1.4-16-g9d8d2dd6-2026.09.05.16.23,https://github.com/moveit/moveit_task_constructor/tree/master,failed-sbuild,moveit_task_constructor_core_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.23-bloom_generate.log,ros-one-moveit-task-constructor-core_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.23_amd64-2026-09-05T16:23:48Z.build,,
moveit_task_constructor_capabilities,1-0.1.4-16-g9d8d2dd6-2026.09.05.16.29,https://github.com/moveit/moveit_task_constructor/tree/master,failed-sbuild,moveit_task_constructor_capabilities_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.29-bloom_generate.log,ros-one-moveit-task-constructor-capabilities_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.29_amd64-2026-09-05T16:29:13Z.build,,
moveit_task_constructor_demo,1-0.1.4-16-g9d8d2dd6-2026.09.05.16.34,https://github.com/moveit/moveit_task_constructor/tree/master,failed-sbuild,moveit_task_constructor_demo_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.34-bloom_generate.log,ros-one-moveit-task-constructor-demo_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.34_amd64-2026-09-05T16:34:41Z.build,,
moveit_task_constructor_visualization,1-0.1.4-16-g9d8d2dd6-2026.09.05.16.40,https://github.com/moveit/moveit_task_constructor/tree/master,failed-sbuild,moveit_task_constructor_visualization_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.40-bloom_generate.log,ros-one-moveit-task-constructor-visualization_1-0.1.4-16-g9d8d2dd6-2026.09.05.16.40_amd64-2026-09-05T16:40:06Z.build,,
moveit_monitoring,1.0.0-2026.09.05.15.53,https://github.com/v4hn/moveit_monitoring/tree/main,success,moveit_monitoring_1.0.0-2026.09.05.15.53-bloom_generate.log,ros-one-moveit-monitoring_1.0.0-2026.09.05.15.53_amd64-2026-09-05T15:53:16Z.build,ros-one-moveit-monitoring_1.0.0-2026.09.05.15.53_amd64.deb,ros-one-moveit-monitoring_1.0.0-2026.09.05.15.53_amd64.files
rqt_action,0.4.9-14-gfd461f4-2026.09.05.15.59,https://github.com/ros-visualization/rqt_action/tree/master,success,rqt_action_0.4.9-14-gfd461f4-2026.09.05.15.59-bloom_generate.log,ros-one-rqt-action_0.4.9-14-gfd461f4-2026.09.05.15.59_amd64-2026-09-05T15:59:02Z.build,ros-one-rqt-action_0.4.9-14-gfd461f4-2026.09.05.15.59_amd64.deb,ros-one-rqt-action_0.4.9-14-gfd461f4-2026.09.05.15.59_amd64.files
sawyer_description,5.3.0-1-gd1ef3d0-2026.09.05.16.04,https://github.com/RethinkRobotics/sawyer_robot/tree/master,success,sawyer_description_5.3.0-1-gd1ef3d0-2026.09.05.16.04-bloom_generate.log,ros-one-sawyer-description_5.3.0-1-gd1ef3d0-2026.09.05.16.04_amd64-2026-09-05T16:04:11Z.build,ros-one-sawyer-description_5.3.0-1-gd1ef3d0-2026.09.05.16.04_amd64.deb,ros-one-sawyer-description_5.3.0-1-gd1ef3d0-2026.09.05.16.04_amd64.files
sawyer_robot,5.3.0-1-gd1ef3d0-2026.09.05.16.09,https://github.com/RethinkRobotics/sawyer_robot/tree/master,success,sawyer_robot_5.3.0-1-gd1ef3d0-2026.09.05.16.09-bloom_generate.log,ros-one-sawyer-robot_5.3.0-1-gd1ef3d0-2026.09.05.16.09_amd64-2026-09-05T16:09:35Z.build,ros-one-sawyer-robot_5.3.0-1-gd1ef3d0-2026.09.05.16.09_amd64.deb,ros-one-sawyer-robot_5.3.0-1-gd1ef3d0-2026.09.05.16.09_amd64.files
trac_ik,0-2026.09.05.16.14,https://github.com/ros-o/trac_ik/tree/obese-devel,success,trac_ik_0-2026.09.05.16.14-bloom_generate.log,ros-one-trac-ik_0-2026.09.05.16.14_amd64-2026-09-05T16:14:46Z.build,ros-one-trac-ik_0-2026.09.05.16.14_amd64.deb,ros-one-trac-ik_0-2026.09.05.16.14_amd64.files
trac_ik_lib,0-2026.09.05.16.19,https://github.com/ros-o/trac_ik/tree/obese-devel,success,trac_ik_lib_0-2026.09.05.16.19-bloom_generate.log,ros-one-trac-ik-lib_0-2026.09.05.16.19_amd64-2026-09-05T16:19:53Z.build,ros-one-trac-ik-lib_0-2026.09.05.16.19_amd64.deb,ros-one-trac-ik-lib_0-2026.09.05.16.19_amd64.files
trac_ik_examples,0-2026.09.05.16.25,https://github.com/ros-o/trac_ik/tree/obese-devel,success,trac_ik_examples_0-2026.09.05.16.25-bloom_generate.log,ros-one-trac-ik-examples_0-2026.09.05.16.25_amd64-2026-09-05T16:25:40Z.build,ros-one-trac-ik-examples_0-2026.09.05.16.25_amd64.deb,ros-one-trac-ik-examples_0-2026.09.05.16.25_amd64.files
trac_ik_kinematics_plugin,0-2026.09.05.16.31,https://github.com/ros-o/trac_ik/tree/obese-devel,success,trac_ik_kinematics_plugin_0-2026.09.05.16.31-bloom_generate.log,ros-one-trac-ik-kinematics-plugin_0-2026.09.05.16.31_amd64-2026-09-05T16:31:14Z.build,ros-one-trac-ik-kinematics-plugin_0-2026.09.05.16.31_amd64.deb,ros-one-trac-ik-kinematics-plugin_0-2026.09.05.16.31_amd64.files
trac_ik_python,0-2026.09.05.16.37,https://github.com/ros-o/trac_ik/tree/obese-devel,success,trac_ik_python_0-2026.09.05.16.37-bloom_generate.log,ros-one-trac-ik-python_0-2026.09.05.16.37_amd64-2026-09-05T16:37:14Z.build,ros-one-trac-ik-python_0-2026.09.05.16.37_amd64.deb,ros-one-trac-ik-python_0-2026.09.05.16.37_amd64.files
cpr_onav_description,0.1.13-2026.09.05.15.51,https://github.com/cpr-application/cpr_onav_description/tree/main,success,cpr_onav_description_0.1.13-2026.09.05.15.51-bloom_generate.log,ros-one-cpr-onav-description_0.1.13-2026.09.05.15.51_amd64-2026-09-05T15:51:43Z.build,ros-one-cpr-onav-description_0.1.13-2026.09.05.15.51_amd64.deb,ros-one-cpr-onav-description_0.1.13-2026.09.05.15.51_amd64.files
move_group_online_collision_predictor,0-2026.09.05.15.57,https://github.com/TAMS-Group/move_group_online_collision_predictor/tree/master,success,move_group_online_collision_predictor_0-2026.09.05.15.57-bloom_generate.log,ros-one-move-group-online-collision-predictor_0-2026.09.05.15.57_amd64-2026-09-05T15:57:58Z.build,ros-one-move-group-online-collision-predictor_0-2026.09.05.15.57_amd64.deb,ros-one-move-group-online-collision-predictor_0-2026.09.05.15.57_amd64.files
moveit_opw_kinematics_plugin,0.4.0-4-gfa51c00-2026.09.05.16.04,https://github.com/JeroenDM/moveit_opw_kinematics_plugin/tree/noetic-devel,success,moveit_opw_kinematics_plugin_0.4.0-4-gfa51c00-2026.09.05.16.04-bloom_generate.log,ros-one-moveit-opw-kinematics-plugin_0.4.0-4-gfa51c00-2026.09.05.16.04_amd64-2026-09-05T16:04:34Z.build,ros-one-moveit-opw-kinematics-plugin_0.4.0-4-gfa51c00-2026.09.05.16.04_amd64.deb,ros-one-moveit-opw-kinematics-plugin_0.4.0-4-gfa51c00-2026.09.05.16.04_amd64.files
moveit_sim_controller,0.3.0-1-g94aa292-2026.09.05.16.10,https://github.com/PickNikRobotics/moveit_sim_controller/tree/noetic-devel,success,moveit_sim_controller_0.3.0-1-g94aa292-2026.09.05.16.10-bloom_generate.log,ros-one-moveit-sim-controller_0.3.0-1-g94aa292-2026.09.05.16.10_amd64-2026-09-05T16:11:01Z.build,ros-one-moveit-sim-controller_0.3.0-1-g94aa292-2026.09.05.16.10_amd64.deb,ros-one-moveit-sim-controller_0.3.0-1-g94aa292-2026.09.05.16.10_amd64.files
rqt_robot_dashboard,0.5.8-2-gfdf60f4-2026.09.05.16.17,https://github.com/ros-visualization/rqt_robot_dashboard/tree/master,success,rqt_robot_dashboard_0.5.8-2-gfdf60f4-2026.09.05.16.17-bloom_generate.log,ros-one-rqt-robot-dashboard_0.5.8-2-gfdf60f4-2026.09.05.16.17_amd64-2026-09-05T16:17:43Z.build,ros-one-rqt-robot-dashboard_0.5.8-2-gfdf60f4-2026.09.05.16.17_amd64.deb,ros-one-rqt-robot-dashboard_0.5.8-2-gfdf60f4-2026.09.05.16.17_amd64.files
rqt_srv,0.4.9-1-g876365e-2026.09.05.16.23,https://github.com/ros-visualization/rqt_srv/tree/master,success,rqt_srv_0.4.9-1-g876365e-2026.09.05.16.23-bloom_generate.log,ros-one-rqt-srv_0.4.9-1-g876365e-2026.09.05.16.23_amd64-2026-09-05T16:23:42Z.build,ros-one-rqt-srv_0.4.9-1-g876365e-2026.09.05.16.23_amd64.deb,ros-one-rqt-srv_0.4.9-1-g876365e-2026.09.05.16.23_amd64.files
teb_local_planner,0-2026.09.05.16.29,https://github.com/ros-o/teb_local_planner/tree/obese-devel,success,teb_local_planner_0-2026.09.05.16.29-bloom_generate.log,ros-one-teb-local-planner_0-2026.09.05.16.29_amd64-2026-09-05T16:29:42Z.build,ros-one-teb-local-planner_0-2026.09.05.16.29_amd64.deb,ros-one-teb-local-planner_0-2026.09.05.16.29_amd64.files
turtlebot_flatland,0-2026.09.05.16.38,https://github.com/constructor-robotics/turtlebot_flatland/tree/master,success,turtlebot_flatland_0-2026.09.05.16.38-bloom_generate.log,ros-one-turtlebot-flatland_0-2026.09.05.16.38_amd64-2026-09-05T16:38:30Z.build,ros-one-turtlebot-flatland_0-2026.09.05.16.38_amd64.deb,ros-one-turtlebot-flatland_0-2026.09.05.16.38_amd64.files
urdf_sim_tutorial,0.6.0-3-g8f94ec6-2026.09.05.16.44,https://github.com/ros/urdf_sim_tutorial/tree/ros1,success,urdf_sim_tutorial_0.6.0-3-g8f94ec6-2026.09.05.16.44-bloom_generate.log,ros-one-urdf-sim-tutorial_0.6.0-3-g8f94ec6-2026.09.05.16.44_amd64-2026-09-05T16:44:24Z.build,ros-one-urdf-sim-tutorial_0.6.0-3-g8f94ec6-2026.09.05.16.44_amd64.deb,ros-one-urdf-sim-tutorial_0.6.0-3-g8f94ec6-2026.09.05.16.44_amd64.files
moveit_by_name,1.0.0-1-g05b82ce-2026.09.05.15.51,https://github.com/TAMS-Group/moveit_by_name/tree/main,failed-sbuild,moveit_by_name_1.0.0-1-g05b82ce-2026.09.05.15.51-bloom_generate.log,ros-one-moveit-by-name_1.0.0-1-g05b82ce-2026.09.05.15.51_amd64-2026-09-05T15:51:41Z.build,,
moveit_visual_tools,3.6.1-4-g8899ab4-2026.09.05.15.55,https://github.com/moveit/moveit_visual_tools/tree/noetic-devel,success,moveit_visual_tools_3.6.1-4-g8899ab4-2026.09.05.15.55-bloom_generate.log,ros-one-moveit-visual-tools_3.6.1-4-g8899ab4-2026.09.05.15.55_amd64-2026-09-05T15:55:54Z.build,ros-one-moveit-visual-tools_3.6.1-4-g8899ab4-2026.09.05.15.55_amd64.deb,ros-one-moveit-visual-tools_3.6.1-4-g8899ab4-2026.09.05.15.55_amd64.files
sensor_filters,1.1.1-2-g9f25502-2026.09.05.16.02,https://github.com/ctu-vras/sensor_filters/tree/master,success,sensor_filters_1.1.1-2-g9f25502-2026.09.05.16.02-bloom_generate.log,ros-one-sensor-filters_1.1.1-2-g9f25502-2026.09.05.16.02_amd64-2026-09-05T16:02:16Z.build,ros-one-sensor-filters_1.1.1-2-g9f25502-2026.09.05.16.02_amd64.deb,ros-one-sensor-filters_1.1.1-2-g9f25502-2026.09.05.16.02_amd64.files
universal_robots,1.5.0-2-g39ad110-2026.09.05.16.53,https://github.com/ros-industrial/universal_robot/tree/noetic-devel,success,universal_robots_1.5.0-2-g39ad110-2026.09.05.16.53-bloom_generate.log,ros-one-universal-robots_1.5.0-2-g39ad110-2026.09.05.16.53_amd64-2026-09-05T16:53:34Z.build,ros-one-universal-robots_1.5.0-2-g39ad110-2026.09.05.16.53_amd64.deb,ros-one-universal-robots_1.5.0-2-g39ad110-2026.09.05.16.53_amd64.files
ur10_moveit_config,1.5.0-2-g39ad110-2026.09.05.16.59,https://github.com/ros-industrial/universal_robot/tree/noetic-devel,success,ur10_moveit_config_1.5.0-2-g39ad110-2026.09.05.16.59-bloom_generate.log,ros-one-ur10-moveit-config_1.5.0-2-g39ad110-2026.09.05.16.59_amd64-2026-09-05T16:59:54Z.build,ros-one-ur10-moveit-config_1.5.0-2-g39ad110-2026.09.05.16.59_amd64.deb,ros-one-ur10-moveit-config_1.5.0-2-g39ad110-2026.09.05.16.59_amd64.files
ur10e_moveit_config,1.5.0-2-g39ad110-2026.09.05.17.06,https://github.com/ros-industrial/universal_robot/tree/noetic-devel,success,ur10e_moveit_config_1.5.0-2-g39ad110-2026.09.05.17.06-bloom_generate.log,ros-one-ur10e-moveit-config_1.5.0-2-g39ad110-2026.09.05.17.06_amd64-2026-09-05T17:06:17Z.build,ros-one-ur10e-moveit-config_1.5.0-2-g39ad110-2026.09.05.17.06_amd64.deb,ros-one-ur10e-moveit-config_1.5.0-2-g39ad110-2026.09.05.17.06_amd64.files
ur12e_moveit_config,1.5.0-2-g39ad110-2026.09.05.17.12,https://github.com/ros-industrial/universal_robot/tree/noetic-devel,success,ur12e_moveit_config_1.5.0-2-g39ad110-2026.09.05.17.12-bloom_generate.log,ros-one-ur12e-moveit-config_1.5.0-2-g39ad110-2026.09.05.17.12_amd64-2026-09-05T17:12:43Z.build,ros-one-ur12e-moveit-config_1.5.0-2-g39ad110-2026.09.05.17.12_amd64.deb,ros-one-ur12e-moveit-config_1.5.0-2-g39ad110-2026.09.05.17.12_amd64.files
